MMSI,lng,lat
431601641,132.268667,34.059933
431601641,132.268883,34.060367
431601641,132.269133,34.060867
431601641,132.26935,34.061267
431601641,132.269583,34.061717
431601641,132.269783,34.062117
431601641,132.270067,34.06265
431601641,132.270267,34.06305
431601641,132.270517,34.063533
431601641,132.27075,34.063983
431601641,132.270967,34.064383
431601641,132.2712,34.064867
431601641,132.271433,34.065317
431601641,132.27165,34.065717
431601641,132.2719,34.0662
431601641,132.2721,34.0666
431601641,132.272333,34.06705
431601641,132.272583,34.067533
431601641,132.272817,34.067983
431601641,132.273033,34.068383
431601641,132.273283,34.068867
431601641,132.273483,34.069267
431601641,132.273983,34.0702
431601641,132.274217,34.07065
431601641,132.2744,34.071
431601641,132.274667,34.071533
431601641,132.274917,34.071967
431601641,132.27515,34.072417
431601641,132.275383,34.07285
431601641,132.275617,34.073283
431601641,132.275833,34.073683
431601641,132.27605,34.074133
431601641,132.276317,34.074617
431601641,132.276567,34.0751
431601641,132.276783,34.0755
431601641,132.277017,34.075933
431601641,132.277233,34.076333
431601641,132.277483,34.076817
431601641,132.2777,34.077217
431601641,132.277967,34.077767
431601641,132.278183,34.07815
431601641,132.278417,34.0786
431601641,132.27865,34.07905
431601641,132.278867,34.07945
431601641,132.279117,34.079933
431601641,132.279367,34.080433
431601641,132.279583,34.080833
431601641,132.2803,34.082217
431601641,132.280533,34.082667
431601641,132.28075,34.083133
431601641,132.280967,34.083533
431601641,132.281217,34.084033
431601641,132.281417,34.084433
431601641,132.281683,34.084933
431601641,132.281917,34.085383
431601641,132.282133,34.085833
431601641,132.28235,34.086233
431601641,132.282567,34.086683
431601641,132.2828,34.087133
431601641,132.283067,34.087617
431601641,132.2833,34.088067
431601641,132.2835,34.088467
431601641,132.283733,34.0889
431601641,132.28395,34.08935
431601641,132.284183,34.089783
431601641,132.284433,34.090283
431601641,132.284667,34.090717
431601641,132.284867,34.091117
431601641,132.2851,34.091567
431601641,132.2853,34.091967
431601641,132.285583,34.0925
431601641,132.285767,34.09285
431601641,132.286033,34.093383
431601641,132.286233,34.0938
431601641,132.286467,34.094233
431601641,132.286667,34.094633
431601641,132.2869,34.095133
431601641,132.287117,34.095533
431601641,132.287367,34.096017
431601641,132.287583,34.096467
431601641,132.287817,34.0969
431601641,132.28805,34.09735
431601641,132.288267,34.0978
431601641,132.28845,34.09815
431601641,132.288733,34.098683
431601641,132.28895,34.099133
431601641,132.289183,34.099567
431601641,132.2894,34.099967
431601641,132.2896,34.100367
431601641,132.28985,34.10085
431601641,132.2901,34.10135
431601641,132.290333,34.101783
431601641,132.29055,34.102233
431601641,132.290767,34.102633
431601641,132.290983,34.103067
431601641,132.291217,34.103517
431601641,132.291467,34.104
431601641,132.291667,34.1044
431601641,132.291933,34.104933
431601641,132.292083,34.10525
431601641,132.2923,34.105683
431601641,132.292533,34.106117
431601641,132.2928,34.10665
431601641,132.293,34.10705
431601641,132.293267,34.107567
431601641,132.29345,34.107917
431601641,132.29365,34.108317
431601641,132.2939,34.1088
431601641,132.294133,34.109283
431601641,132.294333,34.109667
431601641,132.294617,34.1102
431601641,132.294833,34.110633
431601641,132.295017,34.110983
431601641,132.295267,34.111467
431601641,132.2955,34.1119
431601641,132.2957,34.112283
431601641,132.295967,34.112817
431601641,132.296167,34.1132
431601641,132.296367,34.1136
431601641,132.296617,34.114083
431601641,132.29685,34.114517
431601641,132.29705,34.114917
431601641,132.297317,34.11545
431601641,132.29755,34.115883
431601641,132.297733,34.116233
431601641,132.297967,34.116717
431601641,132.2982,34.11715
431601641,132.298433,34.11765
431601641,132.298667,34.118083
431601641,132.2989,34.118517
431601641,132.299083,34.118867
431601641,132.299333,34.11935
431601641,132.299533,34.11975
431601641,132.299817,34.120283
431601641,132.300033,34.120717
431601641,132.300267,34.12115
431601641,132.300433,34.1215
431601641,132.300683,34.121983
431601641,132.300917,34.122433
431601641,132.30115,34.122917
431601641,132.301383,34.123367
431601641,132.3016,34.1238
431601641,132.301783,34.124167
431601641,132.302033,34.12465
431601641,132.30225,34.125083
431601641,132.3025,34.125567
431601641,132.30295,34.1264
431601641,132.303117,34.126733
431601641,132.303367,34.127217
431601641,132.303633,34.12775
431601641,132.30385,34.1282
431601641,132.304083,34.128633
431601641,132.304333,34.129067
431601641,132.304583,34.129483
431601641,132.304817,34.129867
431601641,132.305083,34.13035
431601641,132.305083,34.13035
431601641,132.3056,34.1312
431601641,132.30585,34.131633
431601641,132.306083,34.13205
431601641,132.306317,34.13245
431601641,132.306567,34.132883
431601641,132.306833,34.13335
431601641,132.3071,34.133783
431601641,132.307317,34.134167
431601641,132.3076,34.13465
431601641,132.307817,34.13505
431601641,132.308083,34.135483
431601641,132.30835,34.13595
431601641,132.3086,34.136383
431601641,132.30885,34.1368
431601641,132.3091,34.137233
431601641,132.309317,34.137633
431601641,132.309583,34.13805
431601641,132.30985,34.138517
431601641,132.310083,34.13895
431601641,132.31035,34.139383
431601641,132.3106,34.1398
431601641,132.310817,34.140183
431601641,132.311067,34.140617
431601641,132.311333,34.141083
431601641,132.311533,34.141433
431601641,132.311833,34.141933
431601641,132.312083,34.142367
431601641,132.3123,34.14275
431601641,132.312533,34.143133
431601641,132.312817,34.1436
431601641,132.313067,34.143967
431601641,132.313367,34.144483
431601641,132.313617,34.14485
431601641,132.313883,34.145267
431601641,132.314133,34.1457
431601641,132.3144,34.146117
431601641,132.314667,34.146533
431601641,132.31495,34.146983
431601641,132.315183,34.147367
431601641,132.31545,34.147783
431601641,132.3157,34.1482
431601641,132.315967,34.148617
431601641,132.316233,34.149033
431601641,132.316517,34.1495
431601641,132.31675,34.149867
431601641,132.317017,34.150283
431601641,132.31725,34.150667
431601641,132.317533,34.151133
431601641,132.3178,34.15155
431601641,132.3181,34.152017
431601641,132.318333,34.1524
431601641,132.3186,34.152817
431601641,132.31885,34.153233
431601641,132.319083,34.153617
431601641,132.319417,34.154117
431601641,132.319667,34.15455
431601641,132.3199,34.154933
431601641,132.320167,34.15535
431601641,132.320433,34.155783
431601641,132.3207,34.1562
431601641,132.321,34.156667
431601641,132.32125,34.1571
431601641,132.3215,34.157483
431601641,132.321733,34.157867
431601641,132.322033,34.158333
431601641,132.322283,34.158767
431601641,132.322583,34.159233
431601641,132.32285,34.15965
431601641,132.323083,34.160033
431601641,132.32335,34.160467
431601641,132.323617,34.160883
431601641,132.323883,34.161317
431601641,132.324183,34.161783
431601641,132.324433,34.162217
431601641,132.324683,34.1626
431601641,132.32495,34.163033
431601641,132.325217,34.163467
431601641,132.325517,34.163933
431601641,132.325783,34.164367
431601641,132.326033,34.1648
431601641,132.326267,34.165183
431601641,132.326533,34.165617
431601641,132.3268,34.16605
431601641,132.327083,34.166517
431601641,132.32735,34.16695
431601641,132.327617,34.167383
431601641,132.327817,34.167733
431601641,132.328117,34.168217
431601641,132.328383,34.16865
431601641,132.328667,34.169117
431601641,132.328667,34.169117
431601641,132.328933,34.16955
431601641,132.3292,34.169967
431601641,132.329433,34.170367
431601641,132.329717,34.170783
431601641,132.329967,34.171217
431601641,132.330267,34.1717
431601641,132.330533,34.172133
431601641,132.3308,34.172567
431601641,132.331033,34.172967
431601641,132.331317,34.173433
431601641,132.331567,34.173833
431601641,132.331817,34.174267
431601641,132.3321,34.17475
431601641,132.332383,34.175183
431601641,132.332633,34.175567
431601641,132.332933,34.176033
431601641,132.333183,34.176417
431601641,132.33345,34.176833
431601641,132.333733,34.177267
431601641,132.33405,34.177733
431601641,132.3343,34.1781
431601641,132.3346,34.178567
431601641,132.334867,34.17895
431601641,132.335117,34.179333
431601641,132.3354,34.179767
431601641,132.335733,34.180267
431601641,132.335967,34.180617
431601641,132.3363,34.181117
431601641,132.33655,34.1815
431601641,132.336833,34.181933
431601641,132.337083,34.182317
431601641,132.3374,34.182783
431601641,132.337683,34.1832
431601641,132.337983,34.183667
431601641,132.338233,34.18405
431601641,132.3385,34.184483
431601641,132.33875,34.184867
431601641,132.339067,34.185333
431601641,132.339367,34.1858
431601641,132.33965,34.186233
431601641,132.3399,34.1866
431601641,132.340183,34.187033
431601641,132.34045,34.18745
431601641,132.34075,34.187917
431601641,132.341033,34.18835
431601641,132.3413,34.188767
431601641,132.34155,34.18915
431601641,132.341817,34.189583
431601641,132.342083,34.19
431601641,132.3424,34.190467
431601641,132.342667,34.1909
431601641,132.342917,34.191283
431601641,132.343183,34.1917
431601641,132.343433,34.192083
431601641,132.343717,34.192517
431601641,132.343967,34.19295
431601641,132.3443,34.19345
431601641,132.34455,34.193833
431601641,132.344833,34.194267
431601641,132.3451,34.194683
431601641,132.345367,34.195117
431601641,132.345617,34.1955
431601641,132.345983,34.196
431601641,132.346217,34.1964
431601641,132.346517,34.196867
431601641,132.346767,34.19725
431601641,132.347067,34.197733
431601641,132.347283,34.198067
431601641,132.347617,34.198583
431601641,132.347833,34.198933
431601641,132.34815,34.199433
431601641,132.348417,34.199817
431601641,132.3487,34.2003
431601641,132.348933,34.200633
431601641,132.349233,34.2011
431601641,132.3495,34.201533
431601641,132.3498,34.202
431601641,132.35005,34.202367
431601641,132.350333,34.2028
431601641,132.35055,34.20315
431601641,132.350933,34.203683
431601641,132.351183,34.204083
431601641,132.351483,34.20455
431601641,132.351733,34.204933
431601641,132.352,34.205367
431601641,132.35225,34.20575
431601641,132.352583,34.206267
431601641,132.352833,34.20665
431601641,132.353133,34.207133
431601641,132.353367,34.207467
431601641,132.3537,34.207983
431601641,132.353917,34.208333
431601641,132.354217,34.2088
431601641,132.3545,34.209233
431601641,132.3548,34.2097
431601641,132.35505,34.2101
431601641,132.355333,34.210533
431601641,132.355333,34.210533
431601641,132.35555,34.210883
431601641,132.355917,34.211433
431601641,132.3562,34.21185
431601641,132.356433,34.212233
431601641,132.35675,34.2127
431601641,132.357,34.213083
431601641,132.357283,34.213517
431601641,132.357583,34.213983
431601641,132.357867,34.214417
431601641,132.358117,34.2148
431601641,132.358417,34.215283
431601641,132.358667,34.215667
431601641,132.358967,34.216133
431601641,132.359267,34.21655
431601641,132.359533,34.216967
431601641,132.35975,34.217317
431601641,132.36005,34.217783
431601641,132.3603,34.218167
431601641,132.360633,34.2187
431601641,132.36085,34.219033
431601641,132.361183,34.21955
431601641,132.361467,34.219967
431601641,132.361733,34.2204
431601641,132.362017,34.220817
431601641,132.362267,34.2212
431601641,132.362483,34.221583
431601641,132.362733,34.222067
431601641,132.36295,34.22255
431601641,132.36315,34.222933
431601641,132.36335,34.223383
431601641,132.363583,34.223883
431601641,132.36375,34.22425
431601641,132.363983,34.22475
431601641,132.364183,34.2252
431601641,132.3644,34.22565
431601641,132.364633,34.2261
431601641,132.364717,34.226317
431601641,132.36475,34.226417
431601641,132.364817,34.2266
431601641,132.36485,34.2267
431601641,132.364817,34.2266
431601641,132.3649,34.226883
431601641,132.364917,34.226967
431601641,132.3649,34.226883
431601641,132.364967,34.227167
431601641,132.365017,34.22735
431601641,132.36505,34.227483
431601641,132.365167,34.22795
431601641,132.3653,34.228467
431601641,132.365417,34.22895
431601641,132.365517,34.229317
431601641,132.365633,34.229783
431601641,132.3657,34.230267
431601641,132.36575,34.230783
431601641,132.3658,34.231267
431601641,132.365867,34.2318
431601641,132.365917,34.232233
431601641,132.365967,34.2327
431601641,132.366017,34.233133
431601641,132.3661,34.23365
431601641,132.36615,34.2341
431601641,132.3662,34.234683
431601641,132.36625,34.235117
431601641,132.3663,34.235583
431601641,132.36635,34.236017
431601641,132.366417,34.23655
431601641,132.366467,34.237033
431601641,132.3665,34.23755
431601641,132.366517,34.237983
431601641,132.36655,34.238467
431601641,132.366567,34.2389
431601641,132.3666,34.239433
431601641,132.366633,34.239917
431601641,132.36665,34.240433
431601641,132.366667,34.240867
431601641,132.3667,34.24135
431601641,132.366717,34.241833
431601641,132.366733,34.242317
431601641,132.366767,34.2428
431601641,132.366783,34.243333
431601641,132.366817,34.243717
431601641,132.36685,34.2443
431601641,132.366867,34.244733
431601641,132.366883,34.245217
431601641,132.366917,34.24575
431601641,132.366933,34.2462
431601641,132.36695,34.246583
431601641,132.367,34.247217
431601641,132.367017,34.24765
431601641,132.367033,34.24815
431601641,132.367067,34.248683
431601641,132.367083,34.249117
431601641,132.367117,34.24955
431601641,132.36715,34.250133
431601641,132.367167,34.250583
431601641,132.3672,34.251067
431601641,132.367217,34.251617
431601641,132.36725,34.25205
431601641,132.367283,34.2525
431601641,132.367317,34.252983
431601641,132.367333,34.253567
431601641,132.367367,34.254017
431601641,132.3674,34.2545
431601641,132.367417,34.255
431601641,132.367433,34.255383
431601641,132.367467,34.255933
431601641,132.3675,34.256517
431601641,132.367517,34.256967
431601641,132.36755,34.25745
431601641,132.367583,34.2579
431601641,132.3676,34.258333
431601641,132.367633,34.258883
431601641,132.367683,34.259467
431601641,132.36775,34.25985
431601641,132.367867,34.260433
431601641,132.367933,34.260733
431601641,132.36795,34.260833
431601641,132.368017,34.261017
431601641,132.3681,34.261267
431601641,132.368133,34.26135
431601641,132.368233,34.261533
431601641,132.3683,34.261667
431601641,132.368367,34.26175
431601641,132.368517,34.261967
431601641,132.368567,34.262033
431601641,132.36875,34.262233
431601641,132.368817,34.262317
431601641,132.368933,34.262417
431601641,132.36905,34.262533
431601641,132.3692,34.262683
431601641,132.36935,34.262833
431601641,132.369517,34.262967
431601641,132.3696,34.26305
431601641,132.369883,34.263283
431601641,132.37005,34.263417
431601641,132.370233,34.26355
431601641,132.370317,34.263617
431601641,132.370467,34.2637
431601641,132.37065,34.263833
431601641,132.370733,34.263883
431601641,132.37065,34.263833
431601641,132.370983,34.264033
431601641,132.371167,34.264133
431601641,132.371317,34.264217
431601641,132.37175,34.264467
431601641,132.3723,34.264767
431601641,132.372767,34.264983
431601641,132.373283,34.265217
431601641,132.37385,34.265483
431601641,132.374367,34.265733
431601641,132.374833,34.26595
431601641,132.3754,34.266217
431601641,132.37585,34.26645
431601641,132.376367,34.266683
431601641,132.376883,34.266917
431601641,132.37745,34.267183
431601641,132.3779,34.267417
431601641,132.378483,34.26765
431601641,132.378967,34.267833
431601641,132.3795,34.268067
431601641,132.380067,34.268333
431601641,132.380517,34.268567
431601641,132.381033,34.268817
431601641,132.3816,34.2691
431601641,132.38205,34.269333
431601641,132.382567,34.2696
431601641,132.383133,34.2699
431601641,132.3836,34.270133
431601641,132.3841,34.270383
431601641,132.384667,34.270667
431601641,132.385117,34.270883
431601641,132.385567,34.271117
431601641,132.386167,34.271417
431601641,132.386633,34.271633
431601641,132.387133,34.271883
431601641,132.387617,34.272133
431601641,132.388067,34.27235
431601641,132.388617,34.272617
431601641,132.38915,34.2729
431601641,132.3896,34.273117
431601641,132.390133,34.273367
431601641,132.390583,34.273617
431601641,132.391083,34.273883
431601641,132.391617,34.274183
431601641,132.39205,34.274433
431601641,132.39255,34.2747
431601641,132.393083,34.275
431601641,132.393467,34.275217
431601641,132.39405,34.27555
431601641,132.3945,34.2758
431601641,132.394983,34.276083
431601641,132.395483,34.27635
431601641,132.396,34.27665
431601641,132.3964,34.276883
431601641,132.396933,34.277183
431601641,132.397467,34.277483
431601641,132.3979,34.277733
431601641,132.398383,34.278
431601641,132.398883,34.278267
431601641,132.399367,34.27855
431601641,132.39985,34.278817
431601641,132.4004,34.279117
431601641,132.400833,34.27935
431601641,132.4014,34.279617
431601641,132.401917,34.279833
431601641,132.402383,34.280017
431601641,132.402967,34.28025
431601641,132.403483,34.280467
431601641,132.4039,34.280633
431601641,132.404533,34.280883
431601641,132.405,34.281067
431601641,132.405483,34.281267
431601641,132.4061,34.281533
431601641,132.40665,34.281717
431601641,132.407133,34.281867
431601641,132.40775,34.282033
431601641,132.4083,34.282183
431601641,132.4088,34.282333
431601641,132.4094,34.282517
431601641,132.40995,34.2827
431601641,132.41045,34.282867
431601641,132.410983,34.283033
431601641,132.411533,34.283217
431601641,132.412083,34.2834
431601641,132.412683,34.2836
431601641,132.413183,34.283767
431601641,132.413667,34.283917
431601641,132.414333,34.284133
431601641,132.414767,34.284283
431601641,132.414767,34.284283
431601641,132.415367,34.284483
431601641,132.415983,34.284667
431601641,132.415983,34.284667
431601641,132.415983,34.284667
431601641,132.416483,34.284817
431601641,132.417033,34.284983
431601641,132.417483,34.2851
431601641,132.418083,34.2853
431601641,132.4187,34.285483
431601641,132.41925,34.28565
431601641,132.4198,34.285817
431601641,132.42035,34.285983
431601641,132.4208,34.286117
431601641,132.421367,34.286283
431601641,132.421983,34.28645
431601641,132.4226,34.286617
431601641,132.42315,34.286767
431601641,132.42365,34.2869
431601641,132.424167,34.28705
431601641,132.424783,34.287217
431601641,132.425333,34.28735
431601641,132.425967,34.287517
431601641,132.426517,34.28765
431601641,132.427033,34.287783
431601641,132.427583,34.287933
431601641,132.42815,34.288067
431601641,132.428717,34.288217
431601641,132.429317,34.288383
431601641,132.429933,34.28855
431601641,132.43045,34.288667
431601641,132.430967,34.2888
431601641,132.431533,34.28895
431601641,132.431533,34.28895
431601641,132.431533,34.28895
431601641,132.4321,34.289083
431601641,132.432667,34.289233
431601641,132.432667,34.289233
431601641,132.432667,34.289233
431601641,132.43335,34.289417
431601641,132.43385,34.28955
431601641,132.434367,34.289683
431601641,132.434933,34.289833
431601641,132.4355,34.289983
431601641,132.436133,34.29015
431601641,132.4367,34.2903
431601641,132.437267,34.29045
431601641,132.437783,34.290583
431601641,132.43835,34.290733
431601641,132.438933,34.290883
431601641,132.4395,34.291017
431601641,132.440133,34.291167
431601641,132.44065,34.2913
431601641,132.441217,34.291467
431601641,132.441767,34.291633
431601641,132.442267,34.291783
431601641,132.442883,34.291983
431601641,132.44355,34.292183
431601641,132.444,34.292317
431601641,132.444667,34.292517
431601641,132.444767,34.292567
431601641,132.44505,34.292667
431601641,132.44505,34.292667
431601641,132.44505,34.292667
431601641,132.4453,34.292767
431601641,132.4455,34.292867
431601641,132.4456,34.292917
431601641,132.445817,34.293017
431601641,132.446017,34.293117
431601641,132.446167,34.293183
431601641,132.446717,34.29345
431601641,132.447133,34.29365
431601641,132.447683,34.293917
431601641,132.448083,34.294117
431601641,132.448083,34.294117
431601641,132.448083,34.294117
431601641,132.448683,34.294417
431601641,132.448683,34.294417
431601641,132.448683,34.294417
431601641,132.449183,34.294667
431601641,132.449183,34.294667
431601641,132.449183,34.294667
431601641,132.44975,34.29495
431601641,132.45015,34.295133
431601641,132.45075,34.29545
431601641,132.4512,34.295683
431601641,132.451767,34.295967
431601641,132.452217,34.2962
431601641,132.452767,34.296483
431601641,132.453167,34.296683
431601641,132.453767,34.297
431601641,132.45415,34.2972
431601641,132.454667,34.29745
431601641,132.455217,34.297733
431601641,132.455767,34.298017
431601641,132.456167,34.298217
431601641,132.456717,34.298483
431601641,132.457167,34.298717
431601641,132.457717,34.299
431601641,132.458217,34.299233
431601641,132.458783,34.299517
431601641,132.459183,34.299733
431601641,132.4598,34.300033
431601641,132.4602,34.300233
431601641,132.46075,34.3005
431601641,132.461267,34.300733
431601641,132.461767,34.300967
431601641,132.462217,34.3012
431601641,132.462767,34.301467
431601641,132.463267,34.3017
431601641,132.463267,34.3017
431601641,132.463267,34.3017
431601641,132.463267,34.3017
431601641,132.463767,34.30195
431601641,132.463767,34.30195
431601641,132.463767,34.30195
431601641,132.464267,34.302183
431601641,132.464267,34.302183
431601641,132.464767,34.302417
431601641,132.465267,34.302667
431601641,132.465817,34.302933
431601641,132.466283,34.30315
431601641,132.466783,34.3034
431601641,132.467283,34.30365
431601641,132.467783,34.303883
431601641,132.468283,34.304133
431601641,132.468783,34.304367
431601641,132.469283,34.3046
431601641,132.469783,34.30485
431601641,132.470283,34.305067
431601641,132.4708,34.30535
431601641,132.47125,34.305633
431601641,132.47165,34.305883
431601641,132.471967,34.306083
431601641,132.471967,34.306083
431601641,132.471967,34.306083
431601641,132.471967,34.306083
431601641,132.472083,34.306183
431601641,132.4722,34.306283
431601641,132.472333,34.306383
431601641,132.472483,34.306517
431601641,132.4726,34.306633
431601641,132.472833,34.306833
431601641,132.473317,34.307233
431601641,132.473733,34.307567
431601641,132.474083,34.30785
431601641,132.474467,34.3082
431601641,132.474833,34.308567
431601641,132.475183,34.308883
431601641,132.475633,34.3093
431601641,132.47595,34.30965
431601641,132.476267,34.309983
431601641,132.47665,34.310383
431601641,132.47665,34.310383
431601641,132.47695,34.310733
431601641,132.47695,34.310733
431601641,132.47695,34.310733
431601641,132.4773,34.3111
431601641,132.4773,34.3111
431601641,132.4773,34.3111
431601641,132.47765,34.311533
431601641,132.47795,34.311917
431601641,132.478217,34.312267
431601641,132.47855,34.3127
431601641,132.478833,34.313067
431601641,132.479117,34.313467
431601641,132.47945,34.3139
431601641,132.47975,34.314317
431601641,132.480017,34.314667
431601641,132.480333,34.315067
431601641,132.4806,34.315433
431601641,132.480883,34.31585
431601641,132.481217,34.31635
431601641,132.481483,34.31675
431601641,132.481733,34.317133
431601641,132.482017,34.31755
431601641,132.482267,34.317917
431601641,132.482567,34.318383
431601641,132.482867,34.318833
431601641,132.483167,34.31925
431601641,132.483383,34.319583
431601641,132.483667,34.32005
431601641,132.4839,34.320483
431601641,132.484183,34.32095
431601641,132.484433,34.321383
431601641,132.484667,34.321817
431601641,132.484867,34.32215
431601641,132.485167,34.322667
431601641,132.485167,34.322667
431601641,132.485167,34.322667
431601641,132.485383,34.32305
431601641,132.485383,34.32305
431601641,132.485383,34.32305
431601641,132.48565,34.323517
431601641,132.48565,34.323517
431601641,132.48565,34.323517
431601641,132.485833,34.323867
431601641,132.4861,34.3244
431601641,132.4863,34.32475
431601641,132.48655,34.325233
431601641,132.486767,34.325667
431601641,132.487,34.326133
431601641,132.487183,34.326483
431601641,132.487433,34.327
431601641,132.4876,34.327417
431601641,132.487783,34.327867
431601641,132.48795,34.328317
431601641,132.488133,34.328817
431601641,132.488233,34.329133
431601641,132.488433,34.329733
431601641,132.488533,34.3301
431601641,132.488667,34.330617
431601641,132.48875,34.331033
431601641,132.488867,34.3316
431601641,132.488917,34.331917
431601641,132.489,34.332533
431601641,132.48905,34.33295
431601641,132.4891,34.333433
431601641,132.489167,34.334417
431601641,132.4892,34.33475
431601641,132.489233,34.335367
431601641,132.489267,34.3358
431601641,132.4893,34.336267
431601641,132.4893,34.336267
431601641,132.489333,34.336783
431601641,132.489333,34.336783
431601641,132.48935,34.337267
431601641,132.48935,34.337267
431601641,132.48935,34.337267
431601641,132.489383,34.337633
431601641,132.489417,34.3382
431601641,132.489433,34.338617
431601641,132.48945,34.339083
431601641,132.489483,34.33955
431601641,132.489517,34.340017
431601641,132.489533,34.340433
431601641,132.489567,34.340983
431601641,132.489583,34.3414
431601641,132.489617,34.341867
431601641,132.489667,34.342383
431601641,132.4897,34.34285
431601641,132.489717,34.343267
431601641,132.489783,34.34415
431601641,132.489833,34.344633
431601641,132.489883,34.34515
431601641,132.48995,34.345667
431601641,132.490017,34.346083
431601641,132.4901,34.346583
431601641,132.490183,34.347017
431601641,132.490267,34.347417
431601641,132.49035,34.34785
431601641,132.490383,34.347983
431601641,132.490433,34.348117
431601641,132.490467,34.34825
431601641,132.49055,34.348433
431601641,132.490617,34.348567
431601641,132.490683,34.348683
431601641,132.490683,34.348683
431601641,132.490767,34.3488
431601641,132.490867,34.348917
431601641,132.49095,34.349033
431601641,132.49115,34.349183
431601641,132.491267,34.349267
431601641,132.49145,34.34935
431601641,132.491533,34.349383
431601641,132.491717,34.349433
431601641,132.491917,34.349483
431601641,132.491917,34.349483
431601641,132.491967,34.349483
431601641,132.491967,34.349483
431601641,132.492167,34.349517
431601641,132.492167,34.349517
431601641,132.492167,34.349517
431601641,132.492367,34.34955
431601641,132.492367,34.34955
431601641,132.492567,34.349567
431601641,132.492567,34.349567
431601641,132.492567,34.349567
431601641,132.492717,34.349583
431601641,132.492717,34.349583
431601641,132.492717,34.349583
431601641,132.492867,34.3496
431601641,132.492867,34.3496
431601641,132.492867,34.3496
431601641,132.493083,34.349633
431601641,132.493083,34.349633
431601641,132.493083,34.349633
431601641,132.493183,34.349633
431601641,132.4934,34.349667
431601641,132.49355,34.349683
431601641,132.49415,34.34975
431601641,132.494633,34.3498
431601641,132.495183,34.349867
431601641,132.4958,34.349933
431601641,132.49625,34.349983
431601641,132.4969,34.350067
431601641,132.497333,34.35015
431601641,132.49795,34.3503
431601641,132.4985,34.35045
431601641,132.4991,34.350633
431601641,132.499533,34.350767
431601641,132.5001,34.350983
431601641,132.500567,34.351167
431601641,132.50115,34.3514
431601641,132.501667,34.3516
431601641,132.502233,34.351833
431601641,132.502633,34.352017
431601641,132.50325,34.352283
431601641,132.50365,34.352467
431601641,132.5042,34.352717
431601641,132.504667,34.352933
431601641,132.505183,34.3531
431601641,132.5056,34.353317
431601641,132.50605,34.353533
431601641,132.506467,34.35375
431601641,132.5069,34.353933
431601641,132.5073,34.354117
431601641,132.5073,34.354117
431601641,132.507667,34.354267
431601641,132.507667,34.354267
431601641,132.508133,34.354467
431601641,132.508133,34.354467
431601641,132.508133,34.354467
431601641,132.508133,34.354467
431601641,132.508517,34.354633
431601641,132.508867,34.354783
431601641,132.509233,34.35495
431601641,132.509583,34.3551
431601641,132.509933,34.35525
431601641,132.510283,34.3554
431601641,132.510517,34.3555
431601641,132.510867,34.355667
431601641,132.511167,34.355783
431601641,132.51145,34.3559
431601641,132.511733,34.356
431601641,132.512,34.3561
431601641,132.512233,34.3562
431601641,132.5125,34.356317
431601641,132.512683,34.356383
431601641,132.512867,34.356467
431601641,132.51295,34.3565
431601641,132.513067,34.35655
431601641,132.5132,34.356583
431601641,132.513283,34.356617
431601641,132.5134,34.356633
431601641,132.513517,34.356667
431601641,132.513633,34.356683
431601641,132.513733,34.3567
431601641,132.513817,34.356717
431601641,132.513917,34.356717
431601641,132.513983,34.356717
431601641,132.514067,34.3567
431601641,132.514133,34.3567
431601641,132.514217,34.356683
431601641,132.5143,34.356667
431601641,132.5144,34.356633
431601641,132.5145,34.3566
431601641,132.514583,34.356567
431601641,132.514583,34.356567
431601641,132.514583,34.356567
431601641,132.514583,34.356567
431601641,132.514633,34.35655
431601641,132.514633,34.35655
431601641,132.514633,34.35655
431601641,132.514667,34.356533
431601641,132.514667,34.356533
431601641,132.514667,34.356533
431601641,132.514683,34.356533
431601641,132.514683,34.356533
431601641,132.514683,34.356533
431601641,132.5147,34.356533
431601641,132.5147,34.356533
431601641,132.51475,34.356517
431601641,132.51475,34.356517
431601641,132.514833,34.356483
431601641,132.514867,34.356417
431601641,132.514867,34.356417
431601641,132.514917,34.356367
431601641,132.514933,34.35635
431601641,132.51495,34.356283
431601641,132.514967,34.356233
431601641,132.514967,34.356217
431601641,132.514917,34.3562
431601641,132.514917,34.3562
431601641,132.514917,34.356183
431601641,132.514917,34.356183
431601641,132.5149,34.356167
431601641,132.514933,34.3561
431601641,132.514967,34.356033
431601641,132.514983,34.355967
431601641,132.514983,34.355967
431601641,132.514983,34.355967
431601641,132.515,34.355967
431601641,132.515,34.355967
431601641,132.515067,34.355967
431601641,132.515067,34.355967
431601641,132.515067,34.35595
431601641,132.515067,34.35595
431601641,132.515067,34.35595
431601641,132.515067,34.35595
431601641,132.514967,34.355983
431601641,132.5149,34.356033
431601641,132.514833,34.356017
431601641,132.514833,34.356
431601641,132.514833,34.356
431601641,132.514833,34.356
431601641,132.514783,34.355967
431601641,132.514783,34.355967
431601641,132.514783,34.35595
431601641,132.514783,34.35595
431601641,132.514783,34.35595
431601641,132.514783,34.35595
431601641,132.514783,34.35595
431601641,132.514783,34.35595
431601641,132.514783,34.35595
431601641,132.514783,34.35595
431601641,132.514767,34.355933
431601641,132.514767,34.355933
431601641,132.514767,34.355933
431601641,132.514767,34.355917
431601641,132.514767,34.355917
431601641,132.514767,34.355917
431601641,132.514767,34.355933
431601641,132.51475,34.355933
431601641,132.51475,34.355933
431601641,132.51475,34.355933
