Course,Speed,lng,lat
271.2,6.3,129.280338,34.036538
272.1,6.3,129.27995,34.036555
273.7,6.3,129.279635,34.036573
276.2,6.3,129.279285,34.0366
275.8,6.3,129.278865,34.036628
273.9,6.3,129.278583,34.036642
274.7,6.3,129.278237,34.036667
273.7,6.2,129.277855,34.036682
272.8,6.2,129.277507,34.036693
268.2,6.3,129.277188,34.036687
270.8,6.3,129.276807,34.036703
279.0,6.3,129.276493,34.036735
276.3,6.3,129.276143,34.036752
271.0,6.3,129.27576,34.036768
270.2,6.2,129.275415,34.036793
280.7,6.3,129.275102,34.036835
278.7,6.3,129.274753,34.036853
269.9,6.3,129.274405,34.036853
267.1,6.3,129.274058,34.036867
273.1,6.2,129.27371,34.036892
276.0,6.3,129.273325,34.036913
273.1,6.3,129.27301,34.03692
274.6,6.3,129.272697,34.036935
276.3,6.3,129.272312,34.036953
272.7,6.3,129.271927,34.03696
268.5,6.3,129.271612,34.036965
272.6,6.2,129.271263,34.03699
272.2,6.3,129.270908,34.037002
270.1,6.3,129.27056,34.037015
271.2,6.3,129.270208,34.037035
272.5,6.3,129.269853,34.037053
274.2,6.3,129.269535,34.03707
277.7,6.3,129.269147,34.0371
277.2,6.4,129.26879,34.037125
274.6,6.3,129.268443,34.037145
271.0,6.3,129.268088,34.037158
268.2,6.5,129.267728,34.037167
271.0,6.4,129.26738,34.037188
279.5,6.4,129.267022,34.037223
278.1,6.4,129.266665,34.037233
271.1,6.5,129.26627,34.037235
264.6,6.4,129.265952,34.037233
277.5,6.4,129.265602,34.037278
281.1,6.5,129.265285,34.037313
278.9,6.5,129.264857,34.037332
263.2,6.5,129.264532,34.037322
265.6,6.4,129.264142,34.037352
280.5,6.5,129.263818,34.037395
278.9,6.4,129.26346,34.037407
270.7,6.4,129.263102,34.037403
266.1,6.5,129.262742,34.037403
269.0,6.4,129.262423,34.037422
270.6,6.3,129.262035,34.037442
276.3,6.4,129.261715,34.037468
276.6,6.4,129.261287,34.037492
272.7,6.4,129.260967,34.037498
269.6,6.4,129.260572,34.037503
276.1,6.4,129.260252,34.03753
275.7,6.3,129.259865,34.03755
268.3,6.3,129.25958,34.037548
270.7,6.4,129.259187,34.03757
280.7,6.4,129.258852,34.037593
277.3,6.4,129.258462,34.037607
266.5,6.3,129.258143,34.037598
267.9,6.3,129.257718,34.037617
274.8,6.3,129.257397,34.037638
277.2,6.4,129.257013,34.03766
267.3,6.4,129.256655,34.037647
264.0,6.4,129.256337,34.037645
282.7,6.4,129.256013,34.037685
280.6,6.4,129.255585,34.037692
264.5,6.4,129.255298,34.037665
265.6,6.3,129.254913,34.037688
276.1,6.5,129.254552,34.037722
278.6,6.4,129.254167,34.037747
274.1,6.4,129.253843,34.03775
267.6,6.4,129.253452,34.037747
268.6,6.3,129.253133,34.037758
274.7,6.3,129.252742,34.037777
273.1,6.5,129.252382,34.03778
266.5,6.3,129.252068,34.037773
274.3,6.3,129.25175,34.037795
272.6,6.4,129.251353,34.0378
270.4,6.4,129.251033,34.0378
272.6,6.4,129.250567,34.037808
273.9,6.4,129.250242,34.037817
271.8,6.5,129.249882,34.037822
272.0,6.4,129.249562,34.037827
271.1,6.5,129.249163,34.037832
270.0,6.5,129.248873,34.037835
267.2,6.4,129.248445,34.03784
270.9,6.5,129.248087,34.037855
270.4,6.5,129.247727,34.037858
266.2,6.4,129.24744,34.037852
269.8,6.5,129.247042,34.03786
272.3,6.5,129.24668,34.037867
271.1,6.5,129.246285,34.037867
268.7,6.5,129.245925,34.037863
269.7,6.5,129.245562,34.037868
273.6,6.5,129.245272,34.037878
273.3,6.5,129.244837,34.037883
269.2,6.5,129.24451,34.037875
266.3,6.5,129.24411,34.03787
271.4,6.5,129.243785,34.037885
273.6,6.5,129.243385,34.037895
274.3,6.5,129.243048,34.037892
273.1,6.5,129.242647,34.037888
267.7,6.6,129.242313,34.037878
268.2,6.5,129.241913,34.037883
272.2,6.6,129.241583,34.037893
270.2,6.6,129.241178,34.037893
269.2,6.6,129.240888,34.03789
270.1,6.6,129.240483,34.037892
269.7,6.6,129.240155,34.037888
267.7,6.6,129.239712,34.03788
268.6,6.6,129.23938,34.037883
272.6,6.5,129.238978,34.037897
275.3,6.6,129.238643,34.037907
273.3,6.6,129.23824,34.03791
266.0,6.7,129.237907,34.037898
266.0,6.7,129.2375,34.037905
274.1,6.6,129.237168,34.037927
273.3,6.7,129.23676,34.037928
266.6,6.7,129.236462,34.037913
267.2,6.7,129.236055,34.037917
272.1,6.6,129.235683,34.037928
272.6,6.7,129.235273,34.037935
268.5,6.6,129.23494,34.03793
268.6,6.6,129.234532,34.037933
268.7,6.7,129.234198,34.037935
269.2,6.6,129.233828,34.037938
269.6,6.7,129.233457,34.037945
270.7,6.7,129.233092,34.037953
272.1,6.6,129.232752,34.037962
272.9,6.7,129.232303,34.037977
271.5,6.7,129.231975,34.037988
271.2,6.7,129.231567,34.037993
269.6,6.7,129.23123,34.037992
270.0,6.7,129.230817,34.037997
270.8,6.7,129.230478,34.037998
269.5,6.7,129.230103,34.037997
267.7,6.8,129.229765,34.037992
267.4,6.7,129.229358,34.037995
272.3,6.7,129.229022,34.038008
271.6,6.7,129.22861,34.038013
272.4,6.7,129.228163,34.038027
271.5,6.6,129.22783,34.038028
269.0,6.8,129.227488,34.038028
269.5,6.7,129.22708,34.038037
275.4,6.7,129.226743,34.038058
272.6,6.8,129.226368,34.038057
270.2,6.8,129.225953,34.038058
269.9,6.7,129.225615,34.038058
272.9,6.8,129.225237,34.038068
270.5,6.8,129.224862,34.038063
268.9,6.7,129.224488,34.03806
270.7,6.7,129.224075,34.03807
270.9,6.8,129.22366,34.038077
273.5,6.8,129.223358,34.038087
271.6,6.8,129.222943,34.038087
269.1,6.7,129.222607,34.038087
273.6,6.8,129.222265,34.038105
274.2,6.8,129.221852,34.038115
272.4,6.8,129.221435,34.038118
271.2,6.7,129.221098,34.038122
271.2,6.8,129.22068,34.038137
270.6,6.8,129.21997,34.038155
270.9,6.9,129.219588,34.038162
272.4,6.8,129.21921,34.038172
271.8,6.8,129.218827,34.03818
269.9,6.8,129.218447,34.038187
269.1,6.8,129.218068,34.03819
270.7,6.8,129.217727,34.038193
270.9,6.8,129.21727,34.038192
271.0,6.8,129.216887,34.038187
269.9,6.7,129.216547,34.038183
269.9,6.7,129.216133,34.03819
270.4,6.7,129.215795,34.038197
271.9,6.6,129.215427,34.038208
274.1,6.7,129.215012,34.03822
269.5,6.7,129.214678,34.038215
267.3,6.7,129.214342,34.038213
271.2,6.7,129.213933,34.038225
273.6,6.7,129.2136,34.038233
270.4,6.7,129.213188,34.038235
270.2,6.7,129.212745,34.038243
270.8,6.7,129.212447,34.038247
270.2,6.7,129.211667,34.038255
272.3,6.6,129.211337,34.038265
269.6,6.7,129.210965,34.038263
268.8,6.6,129.210558,34.038263
272.7,6.6,129.210227,34.038272
269.5,6.7,129.209888,34.038267
268.5,6.7,129.209447,34.038268
271.6,6.6,129.209117,34.03828
271.4,6.6,129.208745,34.038282
269.7,6.7,129.208338,34.03828
269.7,6.6,129.208012,34.038287
271.5,6.6,129.207643,34.038295
270.0,6.6,129.207277,34.038295
269.9,6.5,129.206913,34.0383
270.1,6.5,129.206587,34.038305
270.6,6.5,129.206152,34.038313
271.9,6.5,129.205788,34.03832
272.0,6.5,129.205463,34.038325
270.1,6.6,129.205098,34.038328
271.2,6.5,129.204737,34.03834
273.4,6.5,129.204378,34.038353
273.8,6.5,129.204015,34.038363
269.6,6.5,129.203652,34.038365
269.8,6.5,129.203327,34.03837
273.3,6.5,129.202962,34.038383
272.9,6.5,129.202602,34.038387
270.8,6.5,129.202202,34.03839
269.9,6.5,129.201802,34.038392
269.7,6.5,129.201442,34.038397
273.4,6.5,129.201112,34.03841
271.4,6.5,129.200752,34.038412
270.4,6.5,129.200388,34.038417
273.2,6.5,129.200028,34.038433
273.7,6.5,129.199665,34.038442
270.1,6.5,129.1993,34.038442
269.3,6.5,129.1989,34.038448
270.7,6.6,129.198608,34.038453
272.4,6.5,129.19821,34.038458
