Course,Speed,lng,lat,MMSI
314.1,9.5,121.126013,37.882017,412767320
314.1,9.4,121.125587,37.88234,412767320
314.1,9.4,121.12528,37.88258,412767320
314,9.4,121.1252,37.88264,412767320
314,9.4,121.124547,37.883117,412767320
314.1,9.4,121.124427,37.883203,412767320
313.8,9.4,121.12432,37.883293,412767320
314,9.4,121.124093,37.88347,412767320
314.1,9.4,121.123613,37.883827,412767320
314.3,9.4,121.12324,37.884133,412767320
314.3,9.4,121.12288,37.8844,412767320
314.3,9.4,121.122467,37.884737,412767320
314.1,9.3,121.122107,37.88501,412767320
314.1,9.4,121.121733,37.88532,412767320
314.3,9.4,121.12128,37.88567,412767320
314.3,9.4,121.121027,37.885857,412767320
314.5,9.3,121.12084,37.886007,412767320
314.3,9.4,121.120613,37.88618,412767320
314.5,9.4,121.120533,37.886243,412767320
314.1,9.3,121.12008,37.886567,412767320
314.3,9.4,121.120347,37.88639,412767320
314.1,9.4,121.119907,37.886727,412767320
314.1,9.4,121.11976,37.88684,412767320
314.1,9.4,121.119627,37.886937,412767320
314.1,9.4,121.1194,37.887113,412767320
314.1,9.4,121.11936,37.88714,412767320
313.8,9.4,121.118973,37.887443,412767320
314,9.4,121.119213,37.887273,412767320
313.8,9.4,121.11848,37.88782,412767320
313.8,9.4,121.118253,37.888003,412767320
314.1,9.4,121.11776,37.888373,412767320
314.1,9.4,121.117987,37.888213,412767320
314.3,9.4,121.117547,37.888557,412767320
314.5,9.4,121.11728,37.888743,412767320
314.6,9.4,121.117027,37.888947,412767320
314.6,9.4,121.116613,37.889283,412767320
314.6,9.3,121.11684,37.88911,412767320
314.3,9.4,121.11632,37.889503,412767320
314.3,9.4,121.116227,37.889607,412767320
314.1,9.4,121.116133,37.889663,412767320
314.1,9.3,121.115907,37.88984,412767320
314.1,9.3,121.115867,37.889867,412767320
314,9.3,121.115653,37.89002,412767320
314.1,9.3,121.115187,37.89039,412767320
313.8,9.3,121.115387,37.890237,412767320
314.1,9.4,121.114947,37.89056,412767320
314.3,9.4,121.114653,37.890777,412767320
314.3,9.4,121.114467,37.89093,412767320
314.3,9.4,121.1146,37.890807,412767320
314.5,9.4,121.114213,37.891107,412767320
314.5,9.3,121.113853,37.891373,412767320
314.3,9.3,121.113467,37.891687,412767320
314,9.3,121.113067,37.892003,412767320
314.1,9.3,121.11268,37.892303,412767320
313.8,9.4,121.112253,37.89264,412767320
313.8,9.4,121.111853,37.892937,412767320
313.8,9.3,121.1116,37.893117,412767320
314,9.3,121.111427,37.89327,412767320
314.1,9.3,121.111107,37.89351,412767320
314,9.3,121.111147,37.893483,412767320
314,9.3,121.110747,37.893817,412767320
314.1,9.4,121.11092,37.89367,412767320
314.1,9.4,121.110213,37.894217,412767320
314.1,9.4,121.11048,37.894007,412767320
314.1,9.4,121.10996,37.8944,412767320
313.8,9.3,121.10976,37.894547,412767320
314.1,9.4,121.109933,37.894427,412767320
314.1,9.3,121.109467,37.894763,412767320
314.1,9.3,121.10924,37.894947,412767320
314.1,9.3,121.1088,37.895283,412767320
314,9.3,121.109027,37.895107,412767320
314,9.4,121.108533,37.895493,412767320
314.1,9.3,121.1078,37.89604,412767320
314.1,9.4,121.10736,37.896377,412767320
314,9.4,121.107613,37.896207,412767320
314.1,9.4,121.10716,37.896563,412767320
313.8,9.3,121.106667,37.896923,412767320
314,9.3,121.10688,37.896777,412767320
314.1,9.3,121.1068,37.89684,412767320
313.8,9.4,121.106413,37.89711,412767320
313.8,9.4,121.106173,37.89733,412767320
314.3,9.3,121.105587,37.897777,412767320
314.1,9.4,121.105733,37.897663,412767320
314.1,9.3,121.105507,37.89784,412767320
314.3,9.4,121.10504,37.898203,412767320
314.3,9.4,121.105267,37.898017,412767320
314.3,9.4,121.105213,37.89808,412767320
314.3,9.4,121.1048,37.898393,412767320
314.1,9.4,121.104453,37.898673,412767320
314.1,9.4,121.104067,37.89897,412767320
314.1,9.3,121.103627,37.89931,412767320
314.1,9.4,121.10324,37.899607,412767320
314.1,9.4,121.10284,37.899913,412767320
314.1,9.4,121.101973,37.900567,412767320
314,9.3,121.101507,37.900937,412767320
314,9.4,121.101733,37.900753,412767320
314.1,9.4,121.101693,37.900783,412767320
314.1,9.4,121.101027,37.9013,412767320
314.1,9.4,121.100867,37.90142,412767320
314,9.4,121.100773,37.901477,412767320
313.8,9.3,121.100307,37.90184,412767320
313.8,9.4,121.100573,37.901623,412767320
313.8,9.4,121.099853,37.902163,412767320
314,9.4,121.100067,37.902017,412767320
313.8,9.4,121.099613,37.902347,412767320
313.8,9.4,121.099333,37.902563,412767320
313.8,9.3,121.098933,37.902893,412767320
314,9.4,121.09916,37.902717,412767320
314,9.4,121.09796,37.903613,412767320
313.8,9.4,121.09724,37.904153,412767320
314,9.4,121.097493,37.90398,412767320
314.1,9.4,121.09676,37.904527,412767320
313.8,9.4,121.096973,37.904377,412767320
313.8,9.4,121.09628,37.904877,412767320
313.6,9.4,121.096093,37.905037,412767320
313.8,9.4,121.0958,37.905247,412767320
314.1,9.4,121.09536,37.905563,412767320
314.1,9.4,121.095093,37.905773,412767320
314.1,9.5,121.09484,37.905947,412767320
313.8,9.4,121.0944,37.906277,412767320
314,9.4,121.09388,37.90667,412767320
314,9.4,121.093693,37.906817,412767320
313.8,9.4,121.0934,37.90704,412767320
314,9.5,121.09296,37.907383,412767320
314,9.5,121.093173,37.90723,412767320
314.1,9.4,121.092733,37.90758,412767320
314.1,9.4,121.092573,37.9077,412767320
314.1,9.4,121.092467,37.907797,412767320
314,9.4,121.092253,37.90795,412767320
314,9.4,121.092027,37.90814,412767320
314,9.4,121.091733,37.908357,412767320
314,9.4,121.09132,37.9087,412767320
313.8,9.4,121.091547,37.908513,412767320
313.8,9.4,121.0914,37.908637,412767320
314.1,9.4,121.091,37.90894,412767320
314.1,9.4,121.091067,37.908883,412767320
314.1,9.4,121.090613,37.909253,412767320
314.1,9.4,121.0908,37.909087,412767320
313.8,9.4,121.090213,37.909543,412767320
313.8,9.4,121.0898,37.909843,412767320
313.8,9.4,121.0894,37.91015,412767320
313.8,9.4,121.089067,37.910417,412767320
313.8,9.4,121.088613,37.910753,412767320
313.8,9.5,121.088213,37.911077,412767320
313.6,9.4,121.087973,37.91126,412767320
313.8,9.4,121.0878,37.91139,412767320
313.8,9.5,121.087747,37.911413,412767320
313.6,9.4,121.08748,37.911637,412767320
313.6,9.4,121.08744,37.911673,412767320
313.6,9.5,121.087,37.912007,412767320
313.6,9.4,121.086653,37.91228,412767320
313.6,9.4,121.086533,37.912367,412767320
313.6,9.4,121.0868,37.91215,412767320
313.6,9.4,121.08628,37.912547,412767320
313.6,9.4,121.086253,37.912583,412767320
313.6,9.4,121.085787,37.91292,412767320
313.6,9.4,121.085547,37.913107,412767320
313.6,9.4,121.085467,37.913163,412767320
313.6,9.4,121.08536,37.913257,412767320
313.8,9.4,121.085027,37.913493,412767320
313.8,9.4,121.084813,37.913653,412767320
313.8,9.4,121.084613,37.913803,412767320
313.8,9.4,121.084387,37.913983,412767320
313.8,9.4,121.084213,37.914103,412767320
313.8,9.4,121.083893,37.914343,412767320
313.8,9.5,121.084093,37.9142,412767320
313.8,9.4,121.083667,37.91453,412767320
313.8,9.5,121.083827,37.914403,412767320
313.6,9.4,121.083467,37.91467,412767320
313.6,9.4,121.083067,37.914967,412767320
313.8,9.4,121.082693,37.915273,412767320
313.8,9.4,121.082253,37.91559,412767320
313.8,9.4,121.081867,37.915883,412767320
313.8,9.4,121.081467,37.91619,412767320
313.6,9.4,121.081107,37.916463,412767320
313.6,9.5,121.08088,37.916633,412767320
313.6,9.4,121.080693,37.916753,412767320
313.6,9.5,121.080333,37.917033,412767320
313.6,9.4,121.08056,37.91685,412767320
313.8,9.5,121.080133,37.917187,412767320
313.8,9.5,121.08028,37.917067,412767320
313.8,9.5,121.079613,37.917587,412767320
314,9.5,121.07988,37.917377,412767320
314,9.5,121.079453,37.917707,412767320
314,9.4,121.07916,37.917923,412767320
314,9.4,121.07936,37.917777,412767320
314,9.4,121.079053,37.918013,412767320
313.8,9.4,121.078893,37.91814,412767320
314.1,9.4,121.078693,37.918293,412767320
314.1,9.4,121.07844,37.91847,412767320
313.8,9.4,121.07828,37.918603,412767320
313.8,9.4,121.078213,37.918663,412767320
313.8,9.5,121.07788,37.918903,412767320
313.8,9.4,121.077733,37.919017,412767320
313.8,9.4,121.077493,37.91921,412767320
313.8,9.4,121.077213,37.91942,412767320
313.8,9.5,121.076973,37.91961,412767320
314,9.5,121.076773,37.91976,412767320
314.1,9.4,121.076653,37.919863,412767320
315.6,9.5,121.07636,37.920117,412767320
315.1,9.4,121.07592,37.920467,412767320
313,9.4,121.075507,37.920747,412767320
310.3,9.4,121.07508,37.921033,412767320
308.6,9.4,121.074693,37.92128,412767320
308,9.4,121.074253,37.921553,412767320
307.6,9.4,121.0738,37.921827,412767320
306.3,9.4,121.073507,37.92202,412767320
305.1,9.4,121.07324,37.92216,412767320
305.8,9.4,121.07336,37.922083,412767320
303.1,9.4,121.072733,37.92242,412767320
304.1,9.3,121.07296,37.9223,412767320
303.8,9.3,121.07288,37.922343,412767320
301.3,9.4,121.072133,37.922707,412767320
302,9.4,121.0724,37.922567,412767320
300.8,9.4,121.071987,37.922777,412767320
300.3,9.4,121.071547,37.922973,412767320
300.6,9.4,121.07188,37.92282,412767320
300.3,9.4,121.071507,37.923003,412767320
300,9.4,121.071253,37.923113,412767320
300,9.4,121.071027,37.923227,412767320
299.8,9.4,121.0704,37.923533,412767320
300,9.4,121.070733,37.923367,412767320
299.6,9.4,121.070147,37.923633,412767320
299.6,9.5,121.06988,37.923773,412767320
299.3,9.5,121.069533,37.92392,412767320
299.1,9.5,121.068693,37.92427,412767320
301,9.5,121.068133,37.92453,412767320
300.1,9.5,121.0684,37.92439,412767320
302.5,9.5,121.06764,37.924753,412767320
302.8,9.5,121.067507,37.92483,412767320
304.1,9.5,121.067013,37.92511,412767320
303.6,9.5,121.06728,37.92495,412767320
303.8,9.5,121.067187,37.925007,412767320
304.6,9.5,121.066733,37.925273,412767320
305.1,9.5,121.066427,37.925447,412767320
305.3,9.5,121.0662,37.92558,412767320
305.1,9.5,121.06632,37.925497,412767320
305.3,9.5,121.065907,37.925733,412767320
305.3,9.5,121.065813,37.925777,412767320
305.1,9.5,121.064933,37.926253,412767320
305.1,9.5,121.064507,37.926513,412767320
305.3,9.5,121.064053,37.926773,412767320
305.3,9.5,121.063613,37.92703,412767320
305.3,9.5,121.06316,37.927297,412767320
305.3,9.5,121.062653,37.927587,412767320
305.3,9.5,121.06228,37.927803,412767320
305.3,9.5,121.06216,37.927873,412767320
305.3,9.5,121.062413,37.927747,412767320
305.3,9.5,121.061893,37.928033,412767320
305.5,9.5,121.061773,37.928083,412767320
305.5,9.5,121.061547,37.92821,412767320
304.8,9.5,121.061053,37.92849,412767320
304.8,9.5,121.06084,37.928587,412767320
305,9.5,121.06072,37.928663,412767320
305.5,9.5,121.0604,37.928847,412767320
305.3,9.5,121.060493,37.92879,412767320
306,9.5,121.059947,37.929107,412767320
306.3,9.5,121.059707,37.929247,412767320
306.8,9.5,121.059413,37.929437,412767320
307.1,9.5,121.05912,37.929603,412767320
307.5,9.5,121.058893,37.929737,412767320
307.8,9.5,121.0586,37.92994,412767320
308.1,9.5,121.058067,37.93026,412767320
308.1,9.5,121.05752,37.930577,412767320
308.3,9.5,121.05704,37.93087,412767320
308.3,9.5,121.056733,37.931047,412767320
308.1,9.5,121.056467,37.931207,412767320
308.3,9.5,121.056253,37.931347,412767320
308.1,9.5,121.055987,37.931503,412767320
308.1,9.5,121.055693,37.93169,412767320
308.1,9.5,121.055427,37.931867,412767320
307.8,9.5,121.0552,37.931993,412767320
307.6,9.5,121.05488,37.932183,412767320
307.1,9.5,121.054387,37.93247,412767320
307.3,9.5,121.054653,37.93232,412767320
307.1,9.5,121.0542,37.932587,412767320
307.1,9.5,121.053773,37.93282,412767320
307.1,9.5,121.053547,37.932947,412767320
307.1,9.5,121.05328,37.933113,412767320
307.3,9.5,121.05284,37.93338,412767320
307.1,9.5,121.05276,37.933423,412767320
307.1,9.5,121.052493,37.933597,412767320
307.1,9.5,121.052427,37.933617,412767320
307.3,9.5,121.051947,37.93392,412767320
307.3,9.5,121.05152,37.9342,412767320
307.6,9.5,121.051093,37.934467,412767320
307.3,9.5,121.05064,37.934747,412767320
307.5,9.5,121.050253,37.935007,412767320
307.6,9.5,121.0498,37.93528,412767320
307.6,9.5,121.04936,37.935567,412767320
307.6,9.5,121.04904,37.935757,412767320
307.6,9.5,121.048867,37.935873,412767320
307.6,9.5,121.048747,37.93593,412767320
307.6,9.5,121.048413,37.936133,412767320
307.5,9.5,121.048213,37.936247,412767320
307.5,9.5,121.047933,37.9364,412767320
307.5,9.5,121.047733,37.936533,412767320
307.5,9.5,121.047547,37.93664,412767320
307.6,9.5,121.047467,37.9367,412767320
307.6,9.5,121.04708,37.936917,412767320
307.6,9.5,121.04688,37.937053,412767320
307.5,9.5,121.046653,37.937183,412767320
307.5,9.5,121.046213,37.93745,412767320
307.3,9.5,121.046133,37.937513,412767320
307.3,9.5,121.045867,37.937673,412767320
307.3,9.5,121.0458,37.937697,412767320
307.3,9.6,121.045587,37.937837,412767320
307.6,9.5,121.045027,37.93818,412767320
307.6,9.5,121.044867,37.938283,412767320
307.6,9.5,121.04476,37.938353,412767320
307.6,9.5,121.04444,37.938543,412767320
307.8,9.5,121.04424,37.938683,412767320
307.8,9.5,121.043947,37.93884,412767320
307.6,9.6,121.043507,37.939127,412767320
307.6,9.6,121.043093,37.939363,412767320
307.6,9.5,121.04268,37.939643,412767320
307.6,9.5,121.042213,37.93991,412767320
307.8,9.5,121.041733,37.940203,412767320
307.6,9.5,121.04128,37.940483,412767320
307.6,9.5,121.041013,37.94064,412767320
307.6,9.5,121.04088,37.94073,412767320
307.6,9.5,121.040467,37.94097,412767320
307.5,9.5,121.040213,37.94115,412767320
307.6,9.5,121.039547,37.941577,412767320
307.8,9.5,121.0394,37.941663,412767320
307.8,9.5,121.039187,37.941803,412767320
307.8,9.6,121.03912,37.941857,412767320
307.8,9.5,121.0386,37.942153,412767320
307.6,9.5,121.0384,37.942293,412767320
307.6,9.5,121.03784,37.942613,412767320
307.6,9.6,121.037547,37.942803,412767320
307.8,9.5,121.037053,37.94309,412767320
307.6,9.5,121.036733,37.94328,412767320
307.8,9.5,121.036507,37.94342,412767320
307.8,9.5,121.035987,37.943757,412767320
307.6,9.5,121.035733,37.94392,412767320
307.5,9.5,121.0352,37.94426,412767320
307.6,9.5,121.034973,37.944397,412767320
307.6,9.5,121.034413,37.944747,412767320
307.5,9.5,121.034173,37.944887,412767320
307.6,9.6,121.033867,37.945083,412767320
307.5,9.5,121.0336,37.94525,412767320
307.5,9.6,121.03308,37.94555,412767320
307.5,9.6,121.032907,37.945657,412767320
307.5,9.6,121.03276,37.945733,412767320
307.3,9.5,121.032267,37.946033,412767320
307.5,9.5,121.031707,37.946387,412767320
307.5,9.6,121.031507,37.946497,412767320
307.6,9.6,121.031453,37.946527,412767320
307.6,9.6,121.031093,37.94675,412767320
307.6,9.6,121.03088,37.946883,412767320
307.5,9.6,121.030653,37.947023,412767320
307.6,9.6,121.030173,37.947303,412767320
307.6,9.6,121.029747,37.947577,412767320
307.6,9.5,121.029267,37.94785,412767320
307.6,9.6,121.02888,37.948087,412767320
307.5,9.6,121.028413,37.948353,412767320
307.3,9.6,121.02792,37.948663,412767320
307.3,9.6,121.027653,37.948817,412767320
307.3,9.6,121.027467,37.948937,412767320
307.5,9.5,121.027147,37.949123,412767320
307.5,9.6,121.02704,37.949203,412767320
307.6,9.6,121.026547,37.949473,412767320
307.6,9.6,121.02632,37.949613,412767320
307.6,9.6,121.026133,37.949727,412767320
307.6,9.5,121.026,37.949803,412767320
307.5,9.5,121.025693,37.950007,412767320
307.5,9.6,121.025467,37.950133,412767320
307.5,9.6,121.025213,37.950273,412767320
307.5,9.6,121.02492,37.950463,412767320
307.6,9.6,121.024733,37.950567,412767320
307.6,9.6,121.024653,37.950623,412767320
307.6,9.6,121.024293,37.950847,412767320
307.6,9.6,121.024133,37.950947,412767320
307.8,9.6,121.023853,37.951113,412767320
307.6,9.6,121.023627,37.95126,412767320
307.8,9.6,121.023427,37.951397,412767320
307.8,9.6,121.02336,37.951423,412767320
308,9.6,121.023067,37.951613,412767320
307.8,9.6,121.0228,37.951793,412767320
307.8,9.6,121.022573,37.95194,412767320
307.6,9.6,121.022133,37.952207,412767320
307.6,9.6,121.021733,37.952467,412767320
307.6,9.6,121.021213,37.95277,412767320
307.6,9.6,121.020747,37.953043,412767320
307.6,9.6,121.020293,37.953323,412767320
307.6,9.6,121.019893,37.953593,412767320
307.5,9.6,121.0194,37.95387,412767320
307.5,9.6,121.019013,37.954113,412767320
307.6,9.6,121.018787,37.954253,412767320
307.6,9.6,121.01824,37.95459,412767320
307.6,9.6,121.01804,37.954697,412767320
307.6,9.6,121.017733,37.95489,412767320
307.6,9.6,121.017613,37.95497,412767320
307.5,9.8,121.017133,37.955257,412767320
307.6,9.6,121.01688,37.955423,412767320
307.6,9.8,121.01632,37.95576,412767320
307.6,9.6,121.016053,37.955937,412767320
307.6,9.6,121.015813,37.956063,412767320
307.5,9.6,121.01524,37.956427,412767320
307.6,9.8,121.015507,37.956267,412767320
307.5,9.8,121.015,37.95656,412767320
307.6,9.8,121.014733,37.956733,412767320
307.6,9.8,121.014507,37.956873,412767320
307.3,9.8,121.014187,37.957063,412767320
307.3,9.8,121.01392,37.957223,412767320
307.5,9.8,121.013547,37.957443,412767320
307.5,9.8,121.0136,37.95742,412767320
307.5,9.8,121.01336,37.957553,412767320
307.3,9.8,121.01308,37.957717,412767320
307.5,9.8,121.012813,37.957883,412767320
307.6,9.8,121.012627,37.957997,412767320
307.6,9.8,121.01228,37.958207,412767320
307.6,9.8,121.012173,37.95827,412767320
307.5,9.8,121.01176,37.958513,412767320
307.6,9.8,121.01128,37.958773,412767320
307.6,9.8,121.0108,37.95908,412767320
307.6,9.8,121.01032,37.959353,412767320
307.6,9.8,121.00988,37.959613,412767320
307.6,9.8,121.009467,37.959867,412767320
307.6,9.8,121.009,37.96014,412767320
307.6,9.8,121.008933,37.960173,412767320
307.6,9.8,121.008547,37.960413,412767320
307.6,9.8,121.0084,37.96051,412767320
307.6,9.8,121.008173,37.96065,412767320
307.5,9.8,121.00792,37.96082,412767320
307.5,9.8,121.007333,37.96119,412767320
307.5,9.8,121.007213,37.961273,412767320
307.6,9.8,121.007093,37.961337,412767320
307.6,9.6,121.00652,37.96171,412767320
307.6,9.8,121.006253,37.961883,412767320
307.6,9.8,121.006027,37.962023,412767320
307.6,9.8,121.005707,37.962227,412767320
307.6,9.8,121.005213,37.962537,412767320
307.6,9.8,121.00548,37.962367,412767320
307.5,9.8,121.004947,37.96269,412767320
307.3,9.8,121.004653,37.962853,412767320
307.6,9.8,121.004387,37.963013,412767320
307.6,9.8,121.004107,37.963187,412767320
307.6,9.8,121.003547,37.96351,412767320
307.6,9.6,121.003773,37.963377,412767320
307.6,9.6,121.00328,37.96367,412767320
307.5,9.8,121.003093,37.963777,412767320
307.5,9.8,121.00276,37.964007,412767320
307.6,9.8,121.003027,37.963827,412767320
307.6,9.8,121.002693,37.96402,412767320
307.5,9.8,121.00248,37.96416,412767320
307.5,9.8,121.002213,37.964323,412767320
307.1,9.8,121.001787,37.964567,412767320
307.1,9.8,121.001653,37.964647,412767320
307.3,9.6,121.001987,37.964463,412767320
307.1,9.8,121.00136,37.96482,412767320
307.3,9.8,121.00116,37.964967,412767320
307.3,9.8,121.001333,37.96485,412767320
307.5,9.8,121.000813,37.965163,412767320
307.6,9.8,121.00036,37.96545,412767320
307.5,9.8,120.999947,37.96569,412767320
307.3,9.8,120.999507,37.965957,412767320
307.1,9.8,120.99904,37.96623,412767320
307.3,9.8,120.998587,37.966503,412767320
307.5,9.8,120.998133,37.966783,412767320
307.3,9.8,120.997733,37.96704,412767320
307.5,9.8,120.997613,37.967127,412767320
307.3,9.8,120.997827,37.966987,412767320
307.3,9.8,120.997333,37.967293,412767320
307.3,9.6,120.99728,37.967323,412767320
307.3,9.6,120.996787,37.967623,412767320
307.1,9.8,120.996507,37.967797,412767320
307.1,9.8,120.99632,37.967903,412767320
307.3,9.8,120.99624,37.96796,412767320
307.3,9.8,120.996,37.968093,412767320
307.5,9.8,120.995693,37.96829,412767320
307.6,9.8,120.995413,37.96847,412767320
307.3,9.8,120.995187,37.968603,412767320
307.3,9.8,120.99488,37.968793,412767320
307.3,9.6,120.9946,37.968947,412767320
307.3,9.8,120.99432,37.969093,412767320
307.1,9.8,120.994067,37.969257,412767320
307.3,9.8,120.993773,37.969417,412767320
307.3,9.8,120.993507,37.96958,412767320
307.3,9.6,120.99328,37.969717,412767320
307.3,9.8,120.99296,37.969913,412767320
307.1,9.8,120.992693,37.970063,412767320
307.1,9.8,120.99212,37.970403,412767320
307.3,9.8,120.991853,37.970567,412767320
307.3,9.8,120.991333,37.97088,412767320
307.3,9.8,120.991027,37.971077,412767320
307.3,9.6,120.990747,37.971247,412767320
307.3,9.8,120.990507,37.971393,412767320
307.3,9.8,120.989907,37.971743,412767320
307.3,9.8,120.989693,37.971883,412767320
307.3,9.8,120.98888,37.972373,412767320
307.3,9.8,120.988613,37.972543,412767320
307.1,9.8,120.98828,37.972747,412767320
307.3,9.8,120.988,37.972913,412767320
307.3,9.8,120.987507,37.973213,412767320
307.3,9.8,120.987747,37.97304,412767320
307.3,9.9,120.986933,37.97355,412767320
307.3,9.8,120.98728,37.973353,412767320
307.1,9.8,120.986347,37.973923,412767320
307.3,9.9,120.985813,37.97423,412767320
307.1,9.9,120.985547,37.9744,412767320
308,9.8,120.985,37.97473,412767320
309.1,9.8,120.984733,37.974897,412767320
309.3,9.8,120.98452,37.975043,412767320
308.8,9.8,120.984213,37.975247,412767320
308.5,9.8,120.984067,37.975343,412767320
308,9.8,120.983947,37.975413,412767320
306.8,9.6,120.983667,37.97557,412767320
306,9.6,120.983573,37.975627,412767320
305.1,9.6,120.983427,37.975703,412767320
302.8,9.5,120.98308,37.97587,412767320
297.8,9.5,120.982547,37.976087,412767320
299.1,9.5,120.982613,37.97608,412767320
292.1,9.4,120.982133,37.976207,412767320
292.8,9.4,120.9822,37.9762,412767320
290.1,9.4,120.98188,37.976277,412767320
287.8,9.4,120.981093,37.976467,412767320
286.1,9.4,120.980547,37.976607,412767320
285.1,9.5,120.979947,37.976733,412767320
284.1,9.5,120.979427,37.976843,412767320
284.1,9.5,120.978947,37.976943,412767320
284.3,9.5,120.9784,37.977047,412767320
284.1,9.5,120.97788,37.977153,412767320
284,9.5,120.97772,37.97718,412767320
283.6,9.5,120.9774,37.97725,412767320
283.6,9.5,120.977333,37.977263,412767320
283.8,9.5,120.977107,37.9773,412767320
283.6,9.5,120.9768,37.977363,412767320
283.5,9.5,120.976427,37.97744,412767320
283.6,9.5,120.976213,37.977483,412767320
283.6,9.6,120.976133,37.97749,412767320
283.5,9.6,120.9758,37.977553,412767320
283.5,9.6,120.975693,37.97758,412767320
283.5,9.6,120.975413,37.97763,412767320
283.6,9.6,120.9748,37.97775,412767320
283.8,9.5,120.974587,37.977803,412767320
283.6,9.6,120.974467,37.97782,412767320
283.6,9.6,120.974133,37.977897,412767320
283.8,9.6,120.974027,37.977923,412767320
283.5,9.6,120.9738,37.97796,412767320
283.1,9.6,120.973453,37.97802,412767320
283.1,9.6,120.973067,37.978107,412767320
283.5,9.8,120.972933,37.978133,412767320
283.5,9.6,120.9728,37.97816,412767320
283.6,9.6,120.97244,37.978223,412767320
283.5,9.8,120.972133,37.97828,412767320
283.3,9.6,120.971213,37.978443,412767320
283.3,9.8,120.970653,37.97854,412767320
283.3,9.8,120.970093,37.97864,412767320
283.5,9.8,120.9696,37.97875,412767320
283.6,9.8,120.968453,37.978973,412767320
283.6,9.8,120.968067,37.97906,412767320
283.8,9.8,120.96784,37.979113,412767320
283.8,9.9,120.967733,37.979137,412767320
283.8,9.8,120.96728,37.979213,412767320
283.6,9.9,120.967067,37.97927,412767320
283.6,9.8,120.966733,37.97934,412767320
283.6,9.8,120.9664,37.979397,412767320
283.6,9.8,120.966213,37.979423,412767320
283.5,9.8,120.96608,37.97945,412767320
283.3,9.8,120.965693,37.979513,412767320
283.3,9.8,120.965627,37.97953,412767320
283.3,9.9,120.96536,37.979577,412767320
283.3,9.9,120.965067,37.979627,412767320
283.1,9.9,120.964667,37.979697,412767320
283.1,9.8,120.96448,37.979737,412767320
283.1,9.9,120.96432,37.979753,412767320
283.1,9.8,120.964027,37.979807,412767320
283,9.9,120.96388,37.979843,412767320
283,9.9,120.963693,37.97987,412767320
283.1,9.9,120.96332,37.979943,412767320
283.3,9.8,120.962973,37.98001,412767320
283.3,9.9,120.9628,37.980033,412767320
283.1,9.8,120.962293,37.980123,412767320
283,9.9,120.961933,37.98018,412767320
283.1,9.8,120.961693,37.980243,412767320
283.1,9.9,120.961107,37.980353,412767320
283.3,9.9,120.959947,37.980607,412767320
283.3,9.9,120.959453,37.980683,412767320
283.1,9.9,120.958867,37.980803,412767320
283.1,9.9,120.958307,37.9809,412767320
283.1,9.9,120.95796,37.98095,412767320
283.1,9.9,120.957733,37.981007,412767320
283.3,9.9,120.95756,37.98102,412767320
283.3,9.9,120.957267,37.981083,412767320
283.3,9.9,120.956947,37.98114,412767320
283.5,9.9,120.956613,37.981203,412767320
283.5,9.8,120.956093,37.9813,412767320
283.5,9.8,120.955947,37.981337,412767320
283.5,9.9,120.9556,37.9814,412767320
283.3,9.9,120.955547,37.9814,412767320
283.5,9.9,120.9552,37.98147,412767320
283.5,9.9,120.954907,37.98152,412767320
283.3,9.9,120.954547,37.98159,412767320
283.1,9.9,120.954227,37.981657,412767320
283.3,9.9,120.953933,37.981707,412767320
283.5,9.9,120.95352,37.981793,412767320
283.5,9.8,120.953187,37.981863,412767320
283.6,9.9,120.952893,37.98191,412767320
283.6,9.9,120.952533,37.981987,412767320
283.6,9.9,120.952173,37.982043,412767320
283.6,9.9,120.951907,37.982093,412767320
284,9.9,120.9512,37.982247,412767320
284,9.9,120.95096,37.98229,412767320
284.1,9.9,120.95084,37.982317,412767320
284.1,9.9,120.950573,37.982373,412767320
284.1,9.9,120.950467,37.9824,412767320
284.1,9.8,120.950173,37.982463,412767320
284,9.9,120.94984,37.98254,412767320
284,9.9,120.94956,37.982597,412767320
284,9.9,120.949333,37.982633,412767320
283.8,9.9,120.949213,37.98266,412767320
284,9.9,120.948747,37.98275,412767320
283.8,9.9,120.948547,37.9828,412767320
283.8,9.9,120.94764,37.982983,412767320
284.1,9.9,120.94644,37.983207,412767320
284.3,9.9,120.945947,37.983303,412767320
284.1,9.9,120.94536,37.983403,412767320
283.8,9.9,120.9448,37.98351,412767320
284.1,9.8,120.944213,37.983613,412767320
284.3,9.9,120.94376,37.98371,412767320
284.3,9.9,120.94344,37.98378,412767320
284.3,9.9,120.94316,37.983837,412767320
284.3,9.9,120.942747,37.983923,412767320
284.3,9.9,120.942427,37.983993,412767320
284.3,9.9,120.941987,37.984083,412767320
284.3,9.8,120.94176,37.984127,412767320
284.3,9.9,120.941427,37.984197,412767320
284.3,9.9,120.94108,37.984263,412767320
284.3,9.9,120.9408,37.98432,412767320
284.1,9.9,120.940427,37.984397,412767320
284.1,9.9,120.940067,37.984467,412767320
284.3,9.9,120.939733,37.984537,412767320
284.3,9.9,120.939413,37.984607,412767320
284.1,9.9,120.939067,37.98467,412767320
284.1,9.9,120.93872,37.984733,412767320
284.1,9.9,120.938427,37.98479,412767320
283.8,9.9,120.938027,37.984853,412767320
283.5,9.9,120.93768,37.98491,412767320
283.3,9.9,120.937387,37.98495,412767320
